[|469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|]
[|476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|]
[|483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|]
[|490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|]
[|497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|]
[|504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|]
[|511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|]
[|518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|, |434;315|]
[|525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|, |441;315|]
[|525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|, |448;315|]
[|525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|, |455;315|]
[|525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|, |462;315|]
[|525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|, |469;315|]
[|525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|, |476;315|]
[|525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|, |483;315|]
[|525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|, |490;315|]
[|525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|, |497;315|]
[|525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|, |504;315|]
[|525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|, |511;315|]
[|525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |518;315|]
[|525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|]
[|525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|]
[|525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|]
[|525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|]
[|525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|]
[|525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|]
[|525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|]
[|525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|]
[|525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|]
[|525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|]
[|525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|]
[|525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|]
[|525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|]
[|525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|]
[|525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|]
[|525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|]
[|525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|]
[|525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|]
[|525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|]
[|518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|]
[|511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|]
[|504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|]
[|497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|]
[|490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|]
[|483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|]
[|476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|]
[|469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|]
[|462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|]
[|455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|]
[|448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|]
[|441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|]
[|434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|]
[|427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|]
[|420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|]
[|413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|]
[|406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|]
[|399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|]
[|392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|]
[|385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|]
[|378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|]
[|371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|]
[|364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|]
[|357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|]
[|350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|]
[|343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|]
[|336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|]
[|329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|]
[|322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|]
[|315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|]
[|308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|]
[|301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|]
[|294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|]
[|287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|]
[|280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|]
[|273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|]
[|266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|]
[|259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|]
[|252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|]
[|245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|]
[|238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|]
[|231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|]
[|224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|]
[|217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|]
[|210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|]
[|203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|]
[|196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|]
[|189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|]
[|182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|]
[|175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|]
[|168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|]
[|161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|]
[|154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|]
[|147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|]
[|140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|]
[|133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|]
[|126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|]
[|119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|]
[|112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|]
[|105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|]
[|98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|]
[|91;105|, |98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|]
[|84;105|, |91;105|, |98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|]
[|77;105|, |84;105|, |91;105|, |98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|]
[|70;105|, |77;105|, |84;105|, |91;105|, |98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|]
[|63;105|, |70;105|, |77;105|, |84;105|, |91;105|, |98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|]
[|56;105|, |63;105|, |70;105|, |77;105|, |84;105|, |91;105|, |98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|]
[|49;105|, |56;105|, |63;105|, |70;105|, |77;105|, |84;105|, |91;105|, |98;105|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|]
[|315;315|, |315;315|]
[|315;285|, |315;315|]
[|315;255|, |315;285|]
[|315;225|, |315;255|]
[|315;195|, |315;225|]
[|315;165|, |315;195|]
[|285;165|, |315;165|]
[|255;165|, |285;165|]
[|225;165|, |255;165|]
[|195;165|, |225;165|]
[|165;165|, |195;165|]
[|165;135|, |165;165|]
[|165;105|, |165;135|]
[|165;75|, |165;105|]
[|165;45|, |165;75|]
[|135;45|, |165;45|]
[|105;45|, |135;45|]
[|75;45|, |105;45|]
[|45;45|, |75;45|]
[|15;45|, |45;45|]
[|600;45|, |15;45|]
[|570;45|, |600;45|]
[|540;45|, |570;45|]
[|510;45|, |540;45|]
[|480;45|, |510;45|]
[|450;45|, |480;45|]
[|420;45|, |450;45|]
[|390;45|, |420;45|]
[|360;45|, |390;45|]
[|330;45|, |360;45|]
[|300;45|, |330;45|]
[|270;45|, |300;45|]
[|240;45|, |270;45|]
[|210;45|, |240;45|]
[|180;45|, |210;45|]
[|150;45|, |180;45|]
[|120;45|, |150;45|]
[|90;45|, |120;45|]
[|60;45|, |90;45|]
[|30;45|, |60;45|]
[|0;45|, |30;45|]
[|600;45|, |0;45|]
[|570;45|, |600;45|]
[|540;45|, |570;45|]
[|510;45|, |540;45|]
[|480;45|, |510;45|]
[|450;45|, |480;45|]
[|420;45|, |450;45|]
[|390;45|, |420;45|]
[|360;45|, |390;45|]
[|330;45|, |360;45|]
[|300;45|, |330;45|]
[|270;45|, |300;45|]
[|240;45|, |270;45|]
[|210;45|, |240;45|]
[|180;45|, |210;45|]
[|150;45|, |180;45|]
[|120;45|, |150;45|]
[|90;45|, |120;45|]
[|60;45|, |90;45|]
[|30;45|, |60;45|]
[|0;45|, |30;45|]
[|600;45|, |0;45|]
[|570;45|, |600;45|]
[|540;45|, |570;45|]
[|510;45|, |540;45|]
[|480;45|, |510;45|]
[|450;45|, |480;45|]
[|420;45|, |450;45|]
[|390;45|, |420;45|]
[|360;45|, |390;45|]
[|330;45|, |360;45|]
[|300;45|, |330;45|]
[|270;45|, |300;45|]
[|240;45|, |270;45|]
[|210;45|, |240;45|]
[|180;45|, |210;45|]
[|150;45|, |180;45|]
[|120;45|, |150;45|]
[|90;45|, |120;45|]
[|60;45|, |90;45|]
[|30;45|, |60;45|]
[|0;45|, |30;45|]
[|600;45|, |0;45|]
[|570;45|, |600;45|]
[|540;45|, |570;45|]
[|510;45|, |540;45|]
[|480;45|, |510;45|]
[|450;45|, |480;45|]
[|420;45|, |450;45|]
[|390;45|, |420;45|]
[|315;315|, |315;315|]
[|315;285|, |315;315|]
[|315;255|, |315;285|]
[|315;225|, |315;255|]
[|285;225|, |315;225|]
[|255;225|, |285;225|]
[|225;225|, |255;225|]
[|225;255|, |225;225|]
[|225;285|, |225;255|]
[|225;315|, |225;285|]
[|255;315|, |225;315|]
[|285;315|, |255;315|]
[|315;315|, |285;315|]
[|315;285|, |315;315|]
[|315;255|, |315;285|]
[|315;225|, |315;255|]
[|285;225|, |315;225|]
[|285;255|, |285;225|]
[|285;285|, |285;255|]
[|315;285|, |285;285|]
[|345;285|, |315;285|]
[|345;255|, |345;285|]
[|345;225|, |345;255|]
[|315;225|, |345;225|]
[|285;225|, |315;225|]
[|285;255|, |285;225|]
[|285;285|, |285;255|]
[|315;285|, |285;285|]
[|345;285|, |315;285|]
[|345;255|, |345;285|]
[|315;255|, |345;255|]
[|285;255|, |315;255|]
[|255;255|, |285;255|]
[|255;285|, |255;255|]
[|285;285|, |255;285|]
[|315;285|, |285;285|]
[|315;255|, |315;285|]
[|315;225|, |315;255|]
[|315;195|, |315;225|]
[|285;195|, |315;195|]
[|255;195|, |285;195|]
[|255;225|, |255;195|]
[|255;255|, |255;225|]
[|255;285|, |255;255|]
[|285;285|, |255;285|]
[|315;285|, |285;285|]
[|345;285|, |315;285|]
[|375;285|, |345;285|]
[|405;285|, |375;285|]
[|405;315|, |405;285|]
[|405;345|, |405;315|]
[|405;375|, |405;345|]
[|405;405|, |405;375|]
[|435;405|, |405;405|]
[|465;405|, |435;405|]
[|495;405|, |465;405|]
[|495;435|, |495;405|]
[|495;465|, |495;435|]
[|495;495|, |495;465|]
[|495;525|, |495;495|]
[|525;525|, |495;525|, |495;525|]
[|555;525|, |525;525|, |495;525|]
[|555;495|, |555;525|, |525;525|]
[|555;465|, |555;495|, |555;525|]
[|555;435|, |555;465|, |555;495|]
[|525;435|, |555;435|, |555;465|]
[|495;435|, |525;435|, |555;435|]
[|465;435|, |495;435|, |525;435|]
[|435;435|, |465;435|, |495;435|]
[|405;435|, |435;435|, |465;435|]
[|375;435|, |405;435|, |435;435|]
[|345;435|, |375;435|, |405;435|]
[|315;435|, |345;435|, |375;435|]
[|285;435|, |315;435|, |345;435|]
[|255;435|, |285;435|, |315;435|]
[|225;435|, |255;435|, |285;435|]
[|195;435|, |225;435|, |255;435|]
[|165;435|, |195;435|, |225;435|]
[|135;435|, |165;435|, |195;435|]
[|105;435|, |135;435|, |165;435|]
[|75;435|, |105;435|, |135;435|]
[|45;435|, |75;435|, |105;435|]
[|15;435|, |45;435|, |75;435|]
[|600;435|, |15;435|, |45;435|]
[|570;435|, |600;435|, |15;435|]
[|540;435|, |570;435|, |600;435|]
[|510;435|, |540;435|, |570;435|]
[|480;435|, |510;435|, |540;435|]
[|450;435|, |480;435|, |510;435|]
[|420;435|, |450;435|, |480;435|]
[|390;435|, |420;435|, |450;435|]
[|360;435|, |390;435|, |420;435|]
[|330;435|, |360;435|, |390;435|]
[|300;435|, |330;435|, |360;435|]
[|270;435|, |300;435|, |330;435|]
[|240;435|, |270;435|, |300;435|]
[|210;435|, |240;435|, |270;435|]
[|180;435|, |210;435|, |240;435|]
[|150;435|, |180;435|, |210;435|]
[|120;435|, |150;435|, |180;435|]
[|90;435|, |120;435|, |150;435|]
[|60;435|, |90;435|, |120;435|]
[|30;435|, |60;435|, |90;435|]
[|0;435|, |30;435|, |60;435|]
[|600;435|, |0;435|, |30;435|]
[|570;435|, |600;435|, |0;435|]
[|540;435|, |570;435|, |600;435|]
[|510;435|, |540;435|, |570;435|]
[|480;435|, |510;435|, |540;435|]
[|450;435|, |480;435|, |510;435|]
[|420;435|, |450;435|, |480;435|]
[|390;435|, |420;435|, |450;435|]
[|360;435|, |390;435|, |420;435|]
[|330;435|, |360;435|, |390;435|]
[|300;435|, |330;435|, |360;435|]
[|270;435|, |300;435|, |330;435|]
[|240;435|, |270;435|, |300;435|]
[|210;435|, |240;435|, |270;435|]
[|180;435|, |210;435|, |240;435|]
[|150;435|, |180;435|, |210;435|]
[|120;435|, |150;435|, |180;435|]
[|90;435|, |120;435|, |150;435|]
[|60;435|, |90;435|, |120;435|]
[|30;435|, |60;435|, |90;435|]
[|0;435|, |30;435|, |60;435|]
[|600;435|, |0;435|, |30;435|]
[|570;435|, |600;435|, |0;435|]
[|540;435|, |570;435|, |600;435|]
[|510;435|, |540;435|, |570;435|]
[|480;435|, |510;435|, |540;435|]
[|450;435|, |480;435|, |510;435|]
[|420;435|, |450;435|, |480;435|]
[|390;435|, |420;435|, |450;435|]
[|360;435|, |390;435|, |420;435|]
[|330;435|, |360;435|, |390;435|]
[|300;435|, |330;435|, |360;435|]
[|270;435|, |300;435|, |330;435|]
[|240;435|, |270;435|, |300;435|]
[|315;315|, |315;315|]
[|315;285|, |315;315|]
[|315;255|, |315;285|]
[|285;255|, |315;255|]
[|255;255|, |285;255|]
[|255;285|, |255;255|]
[|285;285|, |255;285|]
[|285;255|, |285;285|]
[|285;225|, |285;255|]
[|255;225|, |285;225|]
[|255;255|, |255;225|]
[|285;255|, |255;255|]
[|315;255|, |285;255|]
[|315;225|, |315;255|]
[|285;225|, |315;225|]
[|285;255|, |285;225|]
[|315;255|, |285;255|]
[|315;225|, |315;255|]
[|315;195|, |315;225|]
[|285;195|, |315;195|]
[|285;225|, |285;195|]
[|315;225|, |285;225|]
[|345;225|, |315;225|]
[|345;195|, |345;225|]
[|315;195|, |345;195|]
[|315;225|, |315;195|]
[|315;255|, |315;225|]
[|345;255|, |315;255|]
[|375;255|, |345;255|]
[|405;255|, |375;255|]
[|435;255|, |405;255|]
[|465;255|, |435;255|]
[|495;255|, |465;255|]
[|525;255|, |495;255|]
[|525;285|, |525;255|]
[|525;315|, |525;285|]
[|525;345|, |525;315|]
[|525;375|, |525;345|]
[|525;405|, |525;375|]
[|555;405|, |525;405|]
[|555;375|, |555;405|]
[|555;345|, |555;375|]
[|555;315|, |555;345|]
[|555;285|, |555;315|]
[|555;255|, |555;285|, |555;285|]
[|525;255|, |555;255|, |555;285|]
[|495;255|, |525;255|, |555;255|]
[|465;255|, |495;255|, |525;255|]
[|435;255|, |465;255|, |495;255|]
[|405;255|, |435;255|, |465;255|]
[|375;255|, |405;255|, |435;255|]
[|345;255|, |375;255|, |405;255|]
[|315;255|, |345;255|, |375;255|]
[|285;255|, |315;255|, |345;255|]
[|285;285|, |285;255|, |315;255|]
[|285;315|, |285;285|, |285;255|]
[|285;345|, |285;315|, |285;285|]
[|285;375|, |285;345|, |285;315|]
[|255;375|, |285;375|, |285;345|]
[|225;375|, |255;375|, |285;375|]
[|195;375|, |225;375|, |255;375|]
[|165;375|, |195;375|, |225;375|]
[|135;375|, |165;375|, |195;375|]
[|135;405|, |135;375|, |165;375|]
[|165;405|, |135;405|, |135;375|]
[|195;405|, |165;405|, |135;405|]
[|225;405|, |195;405|, |165;405|]
[|255;405|, |225;405|, |195;405|, |195;405|]
[|255;375|, |255;405|, |225;405|, |195;405|]
[|255;345|, |255;375|, |255;405|, |225;405|]
[|255;315|, |255;345|, |255;375|, |255;405|]
[|255;285|, |255;315|, |255;345|, |255;375|]
[|255;255|, |255;285|, |255;315|, |255;345|]
[|255;225|, |255;255|, |255;285|, |255;315|]
[|255;195|, |255;225|, |255;255|, |255;285|]
[|255;165|, |255;195|, |255;225|, |255;255|]
[|285;165|, |255;165|, |255;195|, |255;225|, |255;225|]
[|315;165|, |285;165|, |255;165|, |255;195|, |255;225|]
[|345;165|, |315;165|, |285;165|, |255;165|, |255;195|]
[|375;165|, |345;165|, |315;165|, |285;165|, |255;165|]
[|405;165|, |375;165|, |345;165|, |315;165|, |285;165|]
[|435;165|, |405;165|, |375;165|, |345;165|, |315;165|]
[|465;165|, |435;165|, |405;165|, |375;165|, |345;165|]
[|495;165|, |465;165|, |435;165|, |405;165|, |375;165|]
[|525;165|, |495;165|, |465;165|, |435;165|, |405;165|]
[|555;165|, |525;165|, |495;165|, |465;165|, |435;165|]
[|555;195|, |555;165|, |525;165|, |495;165|, |465;165|]
[|555;225|, |555;195|, |555;165|, |525;165|, |495;165|]
[|555;255|, |555;225|, |555;195|, |555;165|, |525;165|]
[|585;255|, |555;255|, |555;225|, |555;195|, |555;165|]
